database,sampleID,nframes,wav_path,lips_path,transcription_path,delimiter,text_enc,gender,age
LIP-RTVE,speaker000_1442,47,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1442.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1442.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1442.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1443,65,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1443.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1443.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1443.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1444,102,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1444.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1444.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1444.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1445,210,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1445.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1445.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1445.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1446,95,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1446.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1446.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1446.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1450,60,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1450.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1450.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1450.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1452,246,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1452.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1452.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1452.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1453,107,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1453.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1453.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1453.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1455,97,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1455.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1455.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1455.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1456,133,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1456.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1456.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1456.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1457,39,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1457.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1457.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1457.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1458,80,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1458.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1458.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1458.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1459,118,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1459.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1459.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1459.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1460,274,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1460.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1460.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1460.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1461,76,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1461.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1461.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1461.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1462,29,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1462.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1462.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1462.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1464,56,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1464.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1464.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1464.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1465,178,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1465.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1465.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1465.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1466,90,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1466.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1466.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1466.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1467,61,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1467.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1467.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1467.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1468,202,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1468.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1468.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1468.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1472,61,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1472.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1472.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1472.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1474,144,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1474.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1474.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1474.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1477,35,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1477.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1477.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1477.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1478,65,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1478.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1478.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1478.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1479,178,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1479.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1479.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1479.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1481,90,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1481.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1481.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1481.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1483,94,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1483.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1483.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1483.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1485,157,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1485.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1485.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1485.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1487,105,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1487.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1487.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1487.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1488,126,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1488.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1488.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1488.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1490,119,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1490.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1490.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1490.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1492,186,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1492.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1492.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1492.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1495,126,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1495.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1495.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1495.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1496,83,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1496.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1496.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1496.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1498,239,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1498.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1498.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1498.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1499,143,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1499.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1499.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1499.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1500,64,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1500.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1500.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1500.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1502,60,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1502.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1502.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1502.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1503,118,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1503.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1503.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1503.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1504,118,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1504.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1504.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1504.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1506,36,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1506.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1506.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1506.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1507,85,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1507.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1507.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1507.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1509,38,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1509.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1509.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1509.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1510,75,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1510.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1510.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1510.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1511,27,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1511.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1511.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1511.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1513,182,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1513.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1513.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1513.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1516,46,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1516.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1516.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1516.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1517,120,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1517.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1517.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1517.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1518,76,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1518.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1518.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1518.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1519,171,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1519.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1519.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1519.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1521,99,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1521.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1521.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1521.txt,5,utf-8,male,44
LIP-RTVE,speaker000_1522,100,../../data/LIP-RTVE/WAVs/speaker000/speaker000_1522.wav,../../data/LIP-RTVE/ROIs/speaker000/speaker000_1522.npz,../../data/LIP-RTVE/transcriptions/speaker000/speaker000_1522.txt,5,utf-8,male,44
LIP-RTVE,speaker001_0000,32,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0000.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0000.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0000.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0001,137,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0001.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0001.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0001.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0002,210,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0002.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0002.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0002.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0003,336,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0003.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0003.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0003.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0004,234,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0004.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0004.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0004.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0006,115,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0006.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0006.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0006.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0007,122,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0007.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0007.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0007.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0008,326,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0008.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0008.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0008.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0010,182,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0010.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0010.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0010.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0011,111,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0011.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0011.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0011.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0014,72,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0014.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0014.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0014.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0015,45,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0015.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0015.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0015.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0016,31,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0016.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0016.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0016.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0017,248,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0017.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0017.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0017.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0019,153,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0019.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0019.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0019.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0021,300,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0021.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0021.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0021.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0022,139,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0022.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0022.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0022.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0023,224,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0023.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0023.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0023.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0026,161,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0026.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0026.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0026.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0027,270,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0027.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0027.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0027.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0028,131,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0028.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0028.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0028.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0029,129,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0029.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0029.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0029.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0030,42,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0030.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0030.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0030.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0032,93,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0032.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0032.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0032.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0033,120,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0033.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0033.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0033.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0034,68,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0034.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0034.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0034.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0035,111,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0035.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0035.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0035.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0037,87,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0037.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0037.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0037.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0038,138,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0038.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0038.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0038.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0039,96,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0039.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0039.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0039.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0040,91,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0040.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0040.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0040.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0042,75,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0042.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0042.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0042.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0044,59,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0044.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0044.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0044.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0045,54,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0045.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0045.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0045.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0046,26,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0046.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0046.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0046.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0047,183,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0047.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0047.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0047.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0048,144,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0048.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0048.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0048.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0052,83,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0052.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0052.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0052.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0053,39,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0053.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0053.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0053.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0055,88,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0055.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0055.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0055.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0056,41,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0056.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0056.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0056.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0057,59,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0057.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0057.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0057.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0059,38,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0059.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0059.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0059.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0060,35,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0060.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0060.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0060.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0061,27,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0061.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0061.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0061.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0063,132,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0063.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0063.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0063.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0065,71,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0065.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0065.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0065.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0066,170,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0066.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0066.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0066.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0067,57,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0067.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0067.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0067.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0068,27,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0068.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0068.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0068.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0069,39,../../data/LIP-RTVE/WAVs/speaker001/speaker001_0069.wav,../../data/LIP-RTVE/ROIs/speaker001/speaker001_0069.npz,../../data/LIP-RTVE/transcriptions/speaker001/speaker001_0069.txt,5,utf-8,female,59
