database,sampleID,nframes,wav_path,lips_path,transcription_path,delimiter,text_enc,gender,age
LIP-RTVE,speaker001_0162,43,../data/LIP-RTVE/WAVs/speaker001/speaker001_0162.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0162.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0162.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0163,138,../data/LIP-RTVE/WAVs/speaker001/speaker001_0163.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0163.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0163.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0164,93,../data/LIP-RTVE/WAVs/speaker001/speaker001_0164.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0164.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0164.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0165,167,../data/LIP-RTVE/WAVs/speaker001/speaker001_0165.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0165.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0165.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0166,71,../data/LIP-RTVE/WAVs/speaker001/speaker001_0166.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0166.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0166.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0167,31,../data/LIP-RTVE/WAVs/speaker001/speaker001_0167.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0167.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0167.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0168,75,../data/LIP-RTVE/WAVs/speaker001/speaker001_0168.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0168.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0168.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0169,211,../data/LIP-RTVE/WAVs/speaker001/speaker001_0169.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0169.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0169.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0170,138,../data/LIP-RTVE/WAVs/speaker001/speaker001_0170.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0170.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0170.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0171,38,../data/LIP-RTVE/WAVs/speaker001/speaker001_0171.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0171.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0171.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0172,65,../data/LIP-RTVE/WAVs/speaker001/speaker001_0172.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0172.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0172.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0173,105,../data/LIP-RTVE/WAVs/speaker001/speaker001_0173.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0173.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0173.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0174,231,../data/LIP-RTVE/WAVs/speaker001/speaker001_0174.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0174.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0174.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0175,58,../data/LIP-RTVE/WAVs/speaker001/speaker001_0175.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0175.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0175.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0176,51,../data/LIP-RTVE/WAVs/speaker001/speaker001_0176.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0176.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0176.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0177,118,../data/LIP-RTVE/WAVs/speaker001/speaker001_0177.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0177.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0177.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0178,95,../data/LIP-RTVE/WAVs/speaker001/speaker001_0178.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0178.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0178.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0179,133,../data/LIP-RTVE/WAVs/speaker001/speaker001_0179.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0179.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0179.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0180,44,../data/LIP-RTVE/WAVs/speaker001/speaker001_0180.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0180.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0180.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0181,97,../data/LIP-RTVE/WAVs/speaker001/speaker001_0181.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0181.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0181.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0182,130,../data/LIP-RTVE/WAVs/speaker001/speaker001_0182.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0182.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0182.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0183,94,../data/LIP-RTVE/WAVs/speaker001/speaker001_0183.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0183.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0183.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0184,32,../data/LIP-RTVE/WAVs/speaker001/speaker001_0184.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0184.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0184.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0185,157,../data/LIP-RTVE/WAVs/speaker001/speaker001_0185.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0185.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0185.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0186,124,../data/LIP-RTVE/WAVs/speaker001/speaker001_0186.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0186.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0186.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0187,85,../data/LIP-RTVE/WAVs/speaker001/speaker001_0187.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0187.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0187.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0188,26,../data/LIP-RTVE/WAVs/speaker001/speaker001_0188.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0188.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0188.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0189,196,../data/LIP-RTVE/WAVs/speaker001/speaker001_0189.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0189.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0189.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0190,62,../data/LIP-RTVE/WAVs/speaker001/speaker001_0190.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0190.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0190.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0191,155,../data/LIP-RTVE/WAVs/speaker001/speaker001_0191.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0191.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0191.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0192,71,../data/LIP-RTVE/WAVs/speaker001/speaker001_0192.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0192.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0192.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0193,163,../data/LIP-RTVE/WAVs/speaker001/speaker001_0193.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0193.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0193.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0194,93,../data/LIP-RTVE/WAVs/speaker001/speaker001_0194.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0194.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0194.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0195,127,../data/LIP-RTVE/WAVs/speaker001/speaker001_0195.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0195.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0195.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0196,48,../data/LIP-RTVE/WAVs/speaker001/speaker001_0196.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0196.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0196.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0197,80,../data/LIP-RTVE/WAVs/speaker001/speaker001_0197.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0197.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0197.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0198,29,../data/LIP-RTVE/WAVs/speaker001/speaker001_0198.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0198.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0198.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0199,110,../data/LIP-RTVE/WAVs/speaker001/speaker001_0199.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0199.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0199.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0200,125,../data/LIP-RTVE/WAVs/speaker001/speaker001_0200.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0200.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0200.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0201,158,../data/LIP-RTVE/WAVs/speaker001/speaker001_0201.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0201.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0201.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0202,35,../data/LIP-RTVE/WAVs/speaker001/speaker001_0202.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0202.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0202.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0203,156,../data/LIP-RTVE/WAVs/speaker001/speaker001_0203.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0203.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0203.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0204,84,../data/LIP-RTVE/WAVs/speaker001/speaker001_0204.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0204.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0204.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0205,121,../data/LIP-RTVE/WAVs/speaker001/speaker001_0205.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0205.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0205.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0206,46,../data/LIP-RTVE/WAVs/speaker001/speaker001_0206.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0206.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0206.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0207,119,../data/LIP-RTVE/WAVs/speaker001/speaker001_0207.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0207.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0207.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0208,99,../data/LIP-RTVE/WAVs/speaker001/speaker001_0208.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0208.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0208.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0209,85,../data/LIP-RTVE/WAVs/speaker001/speaker001_0209.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0209.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0209.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0210,128,../data/LIP-RTVE/WAVs/speaker001/speaker001_0210.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0210.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0210.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0211,117,../data/LIP-RTVE/WAVs/speaker001/speaker001_0211.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0211.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0211.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0212,170,../data/LIP-RTVE/WAVs/speaker001/speaker001_0212.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0212.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0212.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0213,47,../data/LIP-RTVE/WAVs/speaker001/speaker001_0213.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0213.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0213.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0214,49,../data/LIP-RTVE/WAVs/speaker001/speaker001_0214.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0214.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0214.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0215,28,../data/LIP-RTVE/WAVs/speaker001/speaker001_0215.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0215.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0215.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0216,141,../data/LIP-RTVE/WAVs/speaker001/speaker001_0216.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0216.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0216.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0217,47,../data/LIP-RTVE/WAVs/speaker001/speaker001_0217.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0217.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0217.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0218,118,../data/LIP-RTVE/WAVs/speaker001/speaker001_0218.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0218.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0218.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0219,103,../data/LIP-RTVE/WAVs/speaker001/speaker001_0219.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0219.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0219.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0220,68,../data/LIP-RTVE/WAVs/speaker001/speaker001_0220.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0220.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0220.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0221,28,../data/LIP-RTVE/WAVs/speaker001/speaker001_0221.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0221.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0221.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0222,45,../data/LIP-RTVE/WAVs/speaker001/speaker001_0222.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0222.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0222.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0223,102,../data/LIP-RTVE/WAVs/speaker001/speaker001_0223.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0223.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0223.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0224,191,../data/LIP-RTVE/WAVs/speaker001/speaker001_0224.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0224.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0224.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0225,90,../data/LIP-RTVE/WAVs/speaker001/speaker001_0225.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0225.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0225.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0226,192,../data/LIP-RTVE/WAVs/speaker001/speaker001_0226.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0226.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0226.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0227,145,../data/LIP-RTVE/WAVs/speaker001/speaker001_0227.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0227.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0227.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0228,255,../data/LIP-RTVE/WAVs/speaker001/speaker001_0228.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0228.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0228.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0229,109,../data/LIP-RTVE/WAVs/speaker001/speaker001_0229.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0229.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0229.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0230,142,../data/LIP-RTVE/WAVs/speaker001/speaker001_0230.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0230.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0230.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0231,29,../data/LIP-RTVE/WAVs/speaker001/speaker001_0231.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0231.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0231.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0232,58,../data/LIP-RTVE/WAVs/speaker001/speaker001_0232.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0232.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0232.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0233,76,../data/LIP-RTVE/WAVs/speaker001/speaker001_0233.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0233.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0233.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0234,106,../data/LIP-RTVE/WAVs/speaker001/speaker001_0234.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0234.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0234.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0235,105,../data/LIP-RTVE/WAVs/speaker001/speaker001_0235.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0235.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0235.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0236,94,../data/LIP-RTVE/WAVs/speaker001/speaker001_0236.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0236.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0236.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0237,86,../data/LIP-RTVE/WAVs/speaker001/speaker001_0237.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0237.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0237.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0238,86,../data/LIP-RTVE/WAVs/speaker001/speaker001_0238.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0238.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0238.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0239,109,../data/LIP-RTVE/WAVs/speaker001/speaker001_0239.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0239.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0239.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0240,26,../data/LIP-RTVE/WAVs/speaker001/speaker001_0240.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0240.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0240.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0241,115,../data/LIP-RTVE/WAVs/speaker001/speaker001_0241.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0241.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0241.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0242,200,../data/LIP-RTVE/WAVs/speaker001/speaker001_0242.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0242.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0242.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0243,175,../data/LIP-RTVE/WAVs/speaker001/speaker001_0243.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0243.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0243.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0244,250,../data/LIP-RTVE/WAVs/speaker001/speaker001_0244.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0244.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0244.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0245,216,../data/LIP-RTVE/WAVs/speaker001/speaker001_0245.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0245.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0245.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0246,34,../data/LIP-RTVE/WAVs/speaker001/speaker001_0246.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0246.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0246.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0247,126,../data/LIP-RTVE/WAVs/speaker001/speaker001_0247.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0247.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0247.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0248,90,../data/LIP-RTVE/WAVs/speaker001/speaker001_0248.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0248.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0248.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0249,42,../data/LIP-RTVE/WAVs/speaker001/speaker001_0249.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0249.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0249.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0250,291,../data/LIP-RTVE/WAVs/speaker001/speaker001_0250.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0250.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0250.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0251,204,../data/LIP-RTVE/WAVs/speaker001/speaker001_0251.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0251.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0251.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0252,89,../data/LIP-RTVE/WAVs/speaker001/speaker001_0252.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0252.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0252.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0253,68,../data/LIP-RTVE/WAVs/speaker001/speaker001_0253.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0253.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0253.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0254,110,../data/LIP-RTVE/WAVs/speaker001/speaker001_0254.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0254.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0254.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0255,93,../data/LIP-RTVE/WAVs/speaker001/speaker001_0255.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0255.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0255.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0256,228,../data/LIP-RTVE/WAVs/speaker001/speaker001_0256.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0256.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0256.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0257,141,../data/LIP-RTVE/WAVs/speaker001/speaker001_0257.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0257.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0257.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0258,106,../data/LIP-RTVE/WAVs/speaker001/speaker001_0258.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0258.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0258.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0259,242,../data/LIP-RTVE/WAVs/speaker001/speaker001_0259.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0259.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0259.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0260,161,../data/LIP-RTVE/WAVs/speaker001/speaker001_0260.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0260.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0260.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0261,45,../data/LIP-RTVE/WAVs/speaker001/speaker001_0261.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0261.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0261.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0262,199,../data/LIP-RTVE/WAVs/speaker001/speaker001_0262.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0262.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0262.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0263,157,../data/LIP-RTVE/WAVs/speaker001/speaker001_0263.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0263.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0263.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0264,69,../data/LIP-RTVE/WAVs/speaker001/speaker001_0264.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0264.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0264.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0265,204,../data/LIP-RTVE/WAVs/speaker001/speaker001_0265.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0265.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0265.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0266,244,../data/LIP-RTVE/WAVs/speaker001/speaker001_0266.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0266.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0266.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0267,54,../data/LIP-RTVE/WAVs/speaker001/speaker001_0267.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0267.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0267.txt,5,utf-8,female,59
LIP-RTVE,speaker001_0268,204,../data/LIP-RTVE/WAVs/speaker001/speaker001_0268.wav,../data/LIP-RTVE/ROIs/speaker001/speaker001_0268.npz,../data/LIP-RTVE/transcriptions/speaker001/speaker001_0268.txt,5,utf-8,female,59
