spkr_id,age,gender
pretrain-dooLZNsHVDY,40,male
pretrain-dqMj51Ea1K8,61,female
pretrain-dqQcxbnZxVc,28,female
pretrain-drXnDLHKKPM,52,male
pretrain-druJDI6hiiY,50,male
pretrain-drv3BP0Fdi8,51,male
pretrain-dsCNuBSKBUw,53,male
pretrain-dsMCVMVTdn0,52,male
pretrain-dsOSb0SrS5Y,43,male
pretrain-dsT5eVSm7BA,37,male
pretrain-dsfROmgVN5U,49,male
pretrain-dskNubEgzCk,40,female
pretrain-dsmgvrcH94U,43,female
pretrain-duAmvHlRcYI,55,male
pretrain-dv3E6ESTp30,48,male
pretrain-dvYYYlgVAao,36,male
pretrain-dvuh1Np35Pk,33,female
pretrain-dwU8eavPInw,58,male
pretrain-dwbP9iBxkdA,28,female
pretrain-dx70vvOSlNY,56,male
pretrain-dySwrhMQdX4,41,male
pretrain-e450FJaS3no,49,male
pretrain-e4PTvXtz4GM,53,male
pretrain-e8JK3qVGuUg,42,male
pretrain-eAnHjuTQF3M,34,female
pretrain-eCknUJJc3qU,58,female
pretrain-eD9F5HdyKqU,69,male
pretrain-eDFrlV106iM,32,male
pretrain-eFwaRDqTUL8,45,female
pretrain-eG2X0WRrb88,51,female
pretrain-eGoSdLNceEk,42,male
pretrain-eH5qxw6Pd1c,52,male
pretrain-eHlu6ViSwxo,-1,-1
pretrain-eHrcRquSEs4,43,male
pretrain-eHzLV1LM4Rs,41,male
pretrain-eIho2S0ZahI,56,male
pretrain-eJ89At9Xxws,36,male
pretrain-eJCTAXbSBWs,58,male
pretrain-eJZSzNuKX7c,52,male
pretrain-eJb3Z2RmRMo,38,female
pretrain-eJnlgDUcxOQ,49,male
pretrain-eLrBw8BKOWI,38,male
pretrain-eLz9TvxGoKs,50,female
pretrain-eMMKxVcxjrI,48,female
pretrain-eMSonXncSjA,33,female
pretrain-eMVWSUeeg8A,52,male
pretrain-eMXQ6ebbC1c,20,female
pretrain-eMdh57x1UBQ,50,male
pretrain-eNC1h5H5cJA,43,male
pretrain-eNDhBSR1DZ0,65,male
pretrain-eOU3Tv0vN24,43,female
pretrain-eOZcStGmTZ0,36,female
pretrain-eOvG4ZXQxUU,60,male
pretrain-eQdFkSSgHYo,61,male
pretrain-eR22lqzdIHU,45,male
pretrain-eRQdAOrqvGg,34,female
pretrain-eS44GSkE8lE,55,male
pretrain-eS5wqwp64MM,44,male
pretrain-eSBZigXlphY,45,female
pretrain-eSndlO2SMIQ,33,male
pretrain-eUznJ3LtvGc,45,male
pretrain-eXp5QSfXLQU,39,male
pretrain-eYLb7WUtYt8,55,male
pretrain-eYe0Rca4NbM,43,male
pretrain-eZWzNfOpbCQ,51,female
pretrain-eZgSGgToBEE,38,female
pretrain-ea3HnhOLC9g,48,male
pretrain-eaelI0u4Sz0,51,male
pretrain-ec9GyxEUGec,58,male
pretrain-edEs4sjlmJY,45,male
pretrain-eg66CMRpKCw,49,male
pretrain-eh3cdTlh7VM,58,female
pretrain-ekUh9AW1hKg,55,male
pretrain-ema8O7xqjvk,44,female
pretrain-emeEpzkf044,40,male
pretrain-emn28FrJ6CI,47,male
pretrain-enW2OUGzqtQ,43,female
pretrain-eosckjQ4mJ0,58,male
pretrain-eqDgt12m26c,64,male
pretrain-erBJuxVR7IE,58,male
pretrain-erCApSBd0AQ,40,female
pretrain-erPzuw7OXsk,46,female
pretrain-erg8sDIYjmw,37,female
pretrain-es4w3WUcrN0,35,male
pretrain-esPRsTSlmw8,63,male
pretrain-esugL07XANg,56,male
pretrain-et3SeEX62aU,51,female
pretrain-evfgbVjb688,57,male
pretrain-exjlR7izakg,60,male
pretrain-eyBEIx7fCfY,43,male
pretrain-eyq2Wo4eUDg,49,female
pretrain-ezVk1ahRF78,62,male
pretrain-f4DV2BFUmSA,-1,-1
pretrain-f5q9ZJ62NOo,22,female
pretrain-f5qSfMluftA,24,male
pretrain-f5udS4pbXPk,54,male
pretrain-f68AdM1m4hk,39,male
pretrain-f6CILJA110Y,57,male
pretrain-f6nQJoEk7Ko,36,male
pretrain-f7EjekSWGFI,49,female
pretrain-f8U2GwInI9o,37,female
pretrain-f8nkcRMZKV4,57,female
pretrain-fBLErez9ljw,35,female
pretrain-fBQnQTkhsq4,36,female
pretrain-fCKNScHMBGE,58,female
pretrain-fCt6PoTfPvg,68,male
pretrain-fDV4fDWUo6U,40,male
pretrain-fDzj9vRw5yM,28,female
pretrain-fHfhorJnAEI,37,male
pretrain-fHhIkynELNQ,37,male
pretrain-fIXnJycnkaQ,45,female
pretrain-fIqABIcKIvs,51,female
pretrain-fIw07IX6rG8,43,female
pretrain-fJ36gCwKVec,31,female
pretrain-fKyljukBE70,61,male
pretrain-fLJsdqxnZb0,38,male
pretrain-fOk6HQaNpdE,63,male
pretrain-fRu9DbUULHM,51,female
pretrain-fSErHToV8IU,44,male
pretrain-fSOupkS4VVo,56,male
pretrain-fSRWTyY2YSM,34,female
pretrain-fSSNmDcLMKA,38,male
pretrain-fSf5wNwS2c0,45,male
pretrain-fSmQIWnO3Ag,55,female
pretrain-fTosle3h3G8,34,female
pretrain-fTsFVO6OhO8,35,male
pretrain-fTznEIZRkLg,65,male
pretrain-fVLJU45SnLY,62,male
pretrain-fVhggGSjXVg,45,female
pretrain-fW6AndSUByo,59,female
pretrain-fWInyaMWBY8,64,male
pretrain-fWqKalpYgLo,30,female
pretrain-fXf3CCyhLGU,51,female
pretrain-fYUaWgVF2XA,39,female
pretrain-fa6ERdxyYdo,48,female
pretrain-fa7SkR2fz3M,41,male
pretrain-fbAj9JfCXng,39,male
pretrain-fbU9l46Lz7c,42,female
pretrain-fbeFn1Xcqo4,41,female
pretrain-fddYApFEWfY,42,female
pretrain-fenV3W7hQtw,39,male
pretrain-fgfQLTIhi1U,62,male
pretrain-fhCYS8avhWM,50,male
pretrain-fi8CYv9Dcr0,48,male
pretrain-fkPISY2Vg5k,36,male
pretrain-fm9SH6NucHk,34,female
pretrain-fmS0sTNcDIo,50,female
pretrain-fmZSIr2Z29s,53,female
pretrain-fmxNuVDJZEY,41,male
pretrain-fnS9f5x0f1Q,60,female
pretrain-fnhJUeCQfSo,40,female
pretrain-folTvNDL08A,62,male
pretrain-fqJAeReFr8I,57,female
pretrain-frrZbq2LpwI,44,male
pretrain-ftWn4QOvTTo,42,female
pretrain-fu4PRmu2EXo,38,female
pretrain-fumsXEuiLyk,39,male
pretrain-fv8KpQY0m6o,41,male
pretrain-fvoWoMIwrSg,29,female
pretrain-fw01Sq0cxM8,42,female
pretrain-fw30yjccnD4,52,male
pretrain-fwYS1jyEzmU,43,female
pretrain-fwm3azuoLr4,36,female
pretrain-fzKxYlHmhmY,62,male
pretrain-g1bOpgoOI3g,40,male
pretrain-g2J6YOiLNr4,42,male
pretrain-g2m97gPI70I,30,female
pretrain-g3TyY9y8mBc,27,male
pretrain-g6VgDuuZaao,60,male
pretrain-g985z9Wq5gk,28,female
pretrain-g9M3HIjHuq0,45,male
pretrain-gAxSu7UgPGg,39,male
pretrain-gB23pKmyIHM,59,female
pretrain-gBGt5OeAQFk,63,male
pretrain-gBkIyJ7kfSI,54,female
pretrain-gC1CVOn8JQk,39,female
pretrain-gCWeVYCcKXw,36,male
pretrain-gDMOcSWCTW0,46,male
pretrain-gDS1Eh6rqf8,67,male
pretrain-gEH4gSeSt3g,-1,-1
pretrain-gEukNF40JTc,40,female
pretrain-gF9PSRLjGGw,33,female
pretrain-gHxr8uJeqsg,63,male
pretrain-gIbIewxHQrk,57,male
pretrain-gIuhIo7mO5A,48,female
pretrain-gIzNS7YM6fw,41,female
pretrain-gJv1WdMUz0w,63,female
pretrain-gK2AkxzFeDM,42,male
pretrain-gLDQr9i7LkM,47,male
pretrain-gLdBqrTOQxc,38,female
pretrain-gLgNjywpKsY,50,female
pretrain-gMNlRovT5x4,51,male
pretrain-gObgox0tfgw,-1,-1
pretrain-gOdAHe3SfVI,51,female
pretrain-gPEECGFJFb8,32,male
pretrain-gPQItVxvfZs,30,male
pretrain-gQShmD0C81U,29,male
pretrain-gS3iLapiTCw,40,male
pretrain-gSCSsL3it9Y,62,female
pretrain-gSHbRSAcN6Q,56,male
pretrain-gSONUFFt2qM,28,female
pretrain-gSUvy6pvLA4,45,male
pretrain-gUWWt30oZ3w,40,male
pretrain-gVLu99Ja2mA,65,male
pretrain-gVSyVSIybBM,45,male
pretrain-gWD6g9CVSsc,38,male
pretrain-gWPFJgLAzu4,34,male
pretrain-gWmRkYsLzB4,37,male
pretrain-gXlIASSrI4E,41,female
pretrain-gXvblfSgwg4,48,female
pretrain-gYKyaDOyUO4,28,male
pretrain-gZCgWmose3c,56,male
pretrain-gZga0AmCGdE,49,male
pretrain-gZlzCc57qX4,59,male
pretrain-gZpcTVqpaPw,29,female
pretrain-gaY4m00wXpw,42,male
pretrain-gbDraZi7FS4,29,male
pretrain-gdg4mUSwuhI,54,male
pretrain-ge3SS1hOm1s,57,male
pretrain-gevXeQwS1jg,70,male
pretrain-ggPh4X7UKwY,41,male
pretrain-gh5VhaicC6g,37,female
pretrain-gj3ZnKlHqxI,54,male
pretrain-gjCwsdCssdk,38,male
pretrain-gjfYohXoiz0,-1,-1
pretrain-gjq2BoAF0JA,34,male
pretrain-gkKymhU7yi0,57,male
pretrain-gmSsyvrI2Xw,44,male
pretrain-gmjSazFbpkA,44,female
pretrain-gmn7tjSNyAA,60,male
pretrain-gniDHWq0RSQ,46,male
pretrain-gnuFrtTNUTc,34,male
pretrain-goSQOzc79Uc,44,male
pretrain-goYIHXKvwLk,49,male
pretrain-goiyLgCzgSI,31,male
pretrain-golS4kh8ETY,36,male
pretrain-gpSnhBdsKE4,49,male
pretrain-gqpErbFnbiY,50,male
pretrain-grtGI7QpPdw,43,female
pretrain-gtDS5rzd6R8,44,female
pretrain-gto6w0a13B0,48,female
pretrain-guXxy8LH2QM,30,male
pretrain-gv1ApCmctVQ,38,male
pretrain-gvGSfRhlvlw,30,female
pretrain-gw2Mn3Bh1t8,42,male
pretrain-gwMjgSqFm0M,60,female
pretrain-gwPoM7lGYHw,70,female
pretrain-gwWrkgV47F0,38,female
pretrain-gxuQp1X4mx8,48,male
pretrain-gyM6rx69iqg,48,female
pretrain-gyPoqFcvt9w,32,female
pretrain-gypAjPp6eps,38,female
pretrain-gzcwS02ZB1o,45,male
pretrain-gzthxdm7XNs,43,male
pretrain-h0C2LPXaEW4,31,female
pretrain-h0dSQDgl3gI,54,male
pretrain-h1Yg1rURKR0,60,male
pretrain-h27g5iT0tck,66,male
pretrain-h2KQoHMCwlw,41,female
pretrain-h4GEMYsrJSY,31,female
pretrain-h4MhbkWJzKk,46,male
pretrain-h4mmeN8gv9o,55,male
pretrain-h7qKzqQnjXw,33,female
pretrain-h7u6NScSWtY,53,male
pretrain-h8cF5QPPmWU,45,male
pretrain-h9SKyrHRhDo,48,male
pretrain-h9deGh8StEc,31,male
pretrain-h9x2SWgwhY4,63,male
pretrain-hBOVuIIQUFc,36,male
pretrain-hBtXiTumdY0,46,female
pretrain-hCop3IGZH2o,42,female
pretrain-hDLISEt8hBs,35,female
pretrain-hFGLqkDnSVI,49,male
pretrain-hFcQpNrSKA4,28,female
pretrain-hFgPtuzgw4o,50,female
pretrain-hFkI69zJzLI,55,female
pretrain-hHEVMhHDP1E,35,male
pretrain-hHOX3dlhhZ0,65,male
pretrain-hJZ0pAoxksE,47,male
pretrain-hJnEQCMA5Sg,39,female
pretrain-hLltkCSG5dY,45,male
pretrain-hPI0TM75lXA,55,male
pretrain-hPVLbEapUD0,47,male
pretrain-hPsUXhXgWmI,56,male
pretrain-hQ4XmSR9zw8,37,female
pretrain-hRSw8DBbFr8,56,female
pretrain-hS3dLASh3Yc,46,male
pretrain-hSSmmlridUM,48,female
pretrain-hTAXEq6zLo8,50,male
pretrain-hVShA7g4Joc,50,female
pretrain-hVsnkRoYfX0,55,male
pretrain-hWnZKAXSv3s,43,female
pretrain-hYR23GDjyvo,38,male
pretrain-hYbSavnaJSE,32,female
pretrain-hZ6uYagzwVE,74,male
pretrain-hZS5swhJHUk,39,female
pretrain-haA6QtH0PIc,50,male
pretrain-haTsrKptgIU,42,male
pretrain-hbG89FYKzaY,59,female
pretrain-hbkBSjNGSzE,41,male
pretrain-hcIpbUsIVKw,55,female
pretrain-hfDkDzZ9GsU,38,male
pretrain-hfznpykprP0,54,male
pretrain-hgWie9dnssU,38,female
pretrain-hgui64Kr0Go,23,female
pretrain-hh2Z2hSgFIY,57,male
pretrain-hha0NsYXS5c,46,male
pretrain-hi4QzyuSi6o,31,female
pretrain-hiM48jSNZOU,28,female
pretrain-hj7wkh6nONE,24,female
pretrain-hm0bZETWIkg,37,female
pretrain-hmFnzc3oZ04,48,male
pretrain-hoF4FHCbHwU,56,male
pretrain-hqQSTqVNnOY,33,male
pretrain-hrpwRdijvCM,60,male
pretrain-hsSYuHv0vUk,30,male
pretrain-hscdmpKGqrQ,55,female
pretrain-ht1zFl7HyO8,38,male
pretrain-hupHAPF1fHY,42,male
pretrain-huzhvbrcgeQ,33,female
pretrain-hvHViFc0ekw,62,male
pretrain-hvJ4KlVlqV8,59,male
pretrain-hvStFIuhD8E,40,male
pretrain-hw321SwC6kA,27,female
pretrain-hxJ8LELZCjo,60,female
pretrain-hxPiz2sE0h4,49,male
pretrain-hyHUVPG33QI,44,female
pretrain-hz2ONnzRANs,60,male
pretrain-i0QKBKWnkxg,55,female
pretrain-i0a61wFaF8A,58,male
pretrain-i18gxxnJ2nc,50,male
pretrain-i1MRJrm9Gts,56,male
pretrain-i1OAMgrsUUw,29,female
pretrain-i2a8pDbCabg,36,male
pretrain-i2t8pN5ecMo,37,male
pretrain-i5p3NC9OwB0,64,female
pretrain-i63jTStjZSQ,38,male
pretrain-i6SbQqqRVtM,32,female
pretrain-i73jKeE8h3A,46,male
pretrain-i7Ssa6UEpUQ,42,male
pretrain-iARReKKgETs,59,male
pretrain-iAZwvTV3CyQ,71,male
pretrain-iBzfQKWNsVE,62,female
pretrain-iCXfJVCg1LA,42,male
pretrain-iCvmsMzlF7o,48,female
pretrain-iE7YRHxwoDs,61,male
pretrain-iE9HMudybyc,50,female
pretrain-iEySxTbcr2A,38,male
pretrain-iF1T7rRLSuM,28,female
pretrain-iF4s75ZPano,63,male
pretrain-iF5SaDJOr6U,51,male
pretrain-iFTWM7HV2UI,44,female
pretrain-iFfcwfiLfn0,39,female
pretrain-iGHzqmnGH4A,47,female
pretrain-iHWIZsIBj3Q,52,male
pretrain-iISw251TIgw,61,male
pretrain-iIwbuS526PI,37,male
pretrain-iKEtQSzz4GA,62,male
pretrain-iKHTawgyKWQ,63,male
pretrain-iNDXvJjSniI,38,male
pretrain-iNOE0dZpHcY,59,male
pretrain-iNPsDky1z94,49,male
pretrain-iNgBSj4S5HY,44,male
pretrain-iNtNP6LGek8,51,male
pretrain-iOByGJskqks,47,male
pretrain-iONu2ndDmHM,36,male
pretrain-iP9QFSlBOyA,70,male
pretrain-iPrDiPDTzYk,43,male
pretrain-iPxg6bRgPhE,52,male
pretrain-iQsnObyii4Q,48,male
pretrain-iRRw3oD1WS4,56,male
pretrain-iRSjlgWE9GQ,60,male
pretrain-iRsCUJxIrVM,51,male
pretrain-iSRWMLMBkqk,39,male
pretrain-iST7tCMUDXU,49,male
pretrain-iSicXZ2tMRM,40,male
pretrain-iSmdpCvfMg8,49,male
pretrain-iSpwUpdQdyY,60,male
pretrain-iTdZn78u6pI,35,female
pretrain-iU1bhHeCkoU,56,female
pretrain-iUbfRzxNy20,51,male
pretrain-iW4fCwfw1vg,37,male
pretrain-iWHq2mSHwhw,46,male
pretrain-iWaZEXBbQL0,50,male
pretrain-iXHil1TPxvA,44,male
pretrain-iYwAMccbhYs,46,female
pretrain-iZRGUADAu2Q,59,male
pretrain-ibMjhQvAmcI,51,female
pretrain-ibcgMSS0mAs,46,female
pretrain-icI94blMKIc,49,male
pretrain-iclWthSVvBs,38,male
pretrain-ifgSifSQq0Y,33,male
pretrain-ihR9SX7dgRo,49,male
pretrain-ihoR9B7pS1Q,62,male
pretrain-ilMwoEdqMTs,45,female
pretrain-im03Zni5BJw,27,female
pretrain-imaWSTabxOE,60,male
pretrain-imhUmLtlZpw,66,male
pretrain-inxIM1aGvZY,44,male
pretrain-ioMpOr7Yx98,69,female
pretrain-iq5lXSj6Prg,34,female
pretrain-ir0B0pnfzY0,26,child
pretrain-itLUXZnLRn8,41,male
pretrain-itnoDEL5QjQ,30,female
pretrain-iueVZJVEmEs,62,male
pretrain-iunmpgOnpqM,48,female
pretrain-ivfJJh9y1UI,34,female
pretrain-ivvKSx4Q6L4,31,male
pretrain-iwlSPe0FbSg,35,male
pretrain-ixsridS3qVs,46,male
pretrain-iyfdWsa1zns,57,male
pretrain-izddjApSN4I,50,male
pretrain-j06dz9eDgqY,43,female
pretrain-j12BBcKSgEQ,50,male
pretrain-j2ax758kW6o,-1,-1
pretrain-j3BKOnw9mD8,39,female
pretrain-j3YjeARuilI,52,male
pretrain-j3qs0q4RBHY,38,male
pretrain-j4LSwZ05laQ,41,female
pretrain-j4yCdGB2NG4,53,male
pretrain-j51HsRILGKI,53,male
pretrain-j644FLPS5oE,38,male
pretrain-j7RsRnYlz7I,40,female
pretrain-j7c9b9A2AHc,46,male
pretrain-j81saupKVpo,50,male
pretrain-j8T3bdqTdp4,41,male
pretrain-j97WsAz3CDY,66,female
pretrain-jAGgKE82034,60,female
pretrain-jAemhSJxgOk,29,male
pretrain-jDfeDOWiw3g,54,female
pretrain-jDy5j0c6TrU,33,male
pretrain-jE1j5Om7g0U,49,male
pretrain-jEHZSIAuYUY,50,male
pretrain-jEMfAJMw51A,42,female
pretrain-jFG7jqJXbno,53,male
pretrain-jFd96USLjbM,28,female
pretrain-jHLm5Lne3D0,47,male
pretrain-jIftWB0JMio,37,male
pretrain-jJMBwqhD9DE,45,male
pretrain-jJXMvOqS5bM,42,male
pretrain-jKAehegqTvg,46,female
pretrain-jKM0jlPW8x0,31,male
pretrain-jKcm96l0uqE,39,female
pretrain-jKl0tb3VmfQ,32,female
pretrain-jLOfXsFlb18,-1,-1
pretrain-jMBdQW2LLxw,45,male
pretrain-jMVAgCPYYHY,41,male
pretrain-jNSOh4xILSc,57,male
pretrain-jNsgQiTS45s,53,female
pretrain-jPyR3UDhOm4,58,male
pretrain-jQ95xlZeHo8,31,female
pretrain-jR4jbI3Ds9A,50,male
pretrain-jSGzkjHtFiA,42,male
pretrain-jSOPQgPIdKg,67,male
pretrain-jSS03JfgHEA,33,male
pretrain-jSSqQDPGW2k,26,female
pretrain-jSaLUnl3qpA,37,female
pretrain-jSdBXFkQ3S8,42,male
pretrain-jT5rRh9AZf4,40,male
pretrain-jT8G44XPYW8,47,male
pretrain-jTfGAHroSSI,27,female
pretrain-jUHE4SE3Mcg,45,male
pretrain-jUIfiLplNqQ,45,male
pretrain-jVBp2nDmg7E,47,male
pretrain-jVcaTtJmRNs,28,female
pretrain-jYperQKUkcs,60,male
pretrain-jYtiSOCNATg,44,male
pretrain-jZxLsDkvkVQ,50,male
pretrain-jdMv5x8SBuM,59,male
pretrain-jdpIKXLLYYM,45,male
pretrain-jeOumyTMCI8,44,female
pretrain-jeb0uZBp39o,36,female
pretrain-jfqwHT3u1S8,67,male
pretrain-jgnqlZUI4n8,31,female
pretrain-jguSkEMwrcc,40,male
pretrain-jh7TYJHec2s,47,male
pretrain-jhOJ7DQo3ZU,26,female
pretrain-jhm5OaXJVMQ,32,female
pretrain-jiDQDLnEXdA,53,female
pretrain-jk0Y3Ss212w,31,female
pretrain-jk6Y3f2c4SI,40,female
pretrain-jkEgngW766Y,30,female
pretrain-jn0Ygp7pMbA,56,female
pretrain-jnS66SszwEs,44,female
pretrain-jobYTQTgeUE,53,male
pretrain-jodhovumkHQ,42,female
pretrain-joyi6anTSFQ,45,female
pretrain-jpRqbP9Nv9k,43,female
pretrain-jpeSLKnS4gM,34,male
pretrain-jpuDyGgIeh0,55,male
pretrain-jqWHy6B0ADA,37,female
pretrain-jryCoo0BrRk,58,female
pretrain-jsZDlBU36n0,54,male
pretrain-jseHPnqXlPY,49,male
pretrain-jsjItmQfgUk,55,female
pretrain-jv8m8rycnQs,36,female
pretrain-jvBaRf9LHDs,35,male
pretrain-jvHYhSeIDmA,36,female
pretrain-jxKUDXrtDFI,52,male
pretrain-jxMvDpIeu9U,39,male
pretrain-jyYjI7zQlaA,34,female
pretrain-jyZAgG8SSXg,49,female
pretrain-jzfV2xVsUKc,37,female
pretrain-k0GQSJrpVhM,56,male
pretrain-k0T6rfpYoqA,36,male
pretrain-k1luKASSXcg,50,female
pretrain-k3zZVQPaKKQ,62,male
pretrain-k4N2SxUZwiU,54,male
pretrain-k4vzhweOefs,60,male
pretrain-k5hspA18IU0,33,female
pretrain-k5tCYg9s0HU,49,male
pretrain-k6DPjCmc3BM,63,male
pretrain-k6qTwqiHnAM,46,male
pretrain-k7CX2JYxfE8,37,female
pretrain-k7djE1X16og,35,female
pretrain-k7sKMj85hDw,44,male
pretrain-k8OgHJ4WXR0,41,female
pretrain-k9QTVIISlkg,36,male
pretrain-k9fmJ5xQSmc,38,female
pretrain-kCOV51S7Xqg,65,female
pretrain-kDXJhxLzmBQ,43,male
pretrain-kEejVSZ5mLY,47,male
pretrain-kFMZrEABdw4,62,male
pretrain-kFX2LrNE3VI,34,male
pretrain-kFh3Q2eOZ1U,56,male
pretrain-kGZvNbfrNag,54,female
pretrain-kHuLjmM8z3U,34,male
pretrain-kKSUjBmHqQw,32,female
pretrain-kKeUISJko3o,48,male
pretrain-kLIfeGflNp8,42,male
pretrain-kLRanIhp2jg,60,male
pretrain-kMfPyytHwU4,46,female
pretrain-kNQ99DQsNKw,44,female
pretrain-kNhyOYv2ejw,39,male
pretrain-kOPMqiKhoSc,33,female
pretrain-kQa11RMCeSI,56,male
pretrain-kSGFq12w5WU,54,female
pretrain-kSR8G8mfp84,30,female
pretrain-kSZEsPnhIXg,-1,-1
pretrain-kSva30kSgHM,41,female
pretrain-kSxhDZaLyVQ,33,female
pretrain-kTqgiF4HmgQ,37,female
pretrain-kTsqFn33RiQ,40,female
pretrain-kTz52RWSbD0,37,female
pretrain-kU0ei9ApmsY,64,male
pretrain-kU7veyGGps4,32,female
pretrain-kWnsmzSSgdI,30,female
pretrain-kYXiegTXsEs,54,male
pretrain-kYZqyjzuaOw,48,female
pretrain-kZP8KqrSbcw,48,male
pretrain-kZkQBmKf1qg,31,female
pretrain-kZt3DNCcEtA,61,male
pretrain-kbAac9DxM1I,38,male
pretrain-kcwBHSUevxo,52,male
pretrain-kdqUhTnAgJU,29,female
pretrain-kfAxGhOS3S8,56,male
pretrain-khRkIVPa1Vc,40,female
pretrain-kiDfwUQySEs,45,female
pretrain-kiUnJ1d8vvw,39,male
pretrain-kj9HYBDSknQ,36,female
pretrain-kjmsb9pDrF0,38,female
pretrain-klBwPWL69P8,51,male
pretrain-klLtDoVkZ98,31,female
pretrain-klUoJxGv9wg,37,male
pretrain-km4GiwSIFCo,42,male
pretrain-kmNxhFFZWpM,45,male
pretrain-kmflTZnRuZI,51,male
pretrain-ko32Hr1SoPc,38,female
pretrain-koOpvazE9VQ,30,female
pretrain-kpfsQbFV5SU,47,male
pretrain-kpyc84kamhw,41,male
pretrain-ktD119xbBtY,40,male
pretrain-ktOeFgmdIAo,26,female
pretrain-ktbbm7ktuAM,38,female
pretrain-kvSuyUTx5Po,42,male
pretrain-kvpUiBqHoVM,42,male
pretrain-ky6KSWsx5RE,46,male
pretrain-kySSXxxiWHg,47,female
pretrain-kyaiTGmwxnU,32,female
pretrain-kyznWXHEX1o,50,male
pretrain-kzhJb5jcH58,31,female
pretrain-l141Mauo74A,30,female
pretrain-l1SdDWg7XBk,55,male
pretrain-l1fodZNF1GI,45,male
pretrain-l2S0V1DeDa4,54,female
pretrain-l2oywAEJ9hE,29,female
pretrain-l3uttHEZnTY,46,female
pretrain-l5Bbg96VODk,49,male
pretrain-l5ZJ6bK1EIc,51,male
pretrain-l5d8GW6GdR0,37,female
pretrain-l7FUP2iYNYw,42,female
pretrain-l92bqJNkIao,35,female
pretrain-lACQknq4sFI,50,male
pretrain-lASzdhSbQBo,55,male
pretrain-lAzQWtkPzbI,51,male
pretrain-lD69n6Ur2P8,37,female
pretrain-lDq9SQxvsNU,45,female
pretrain-lECfUfqNVoo,37,female
pretrain-lGbuCmuTJHg,29,female
pretrain-lJGtXuCmZBM,32,female
pretrain-lKpzH0SD1Dw,40,male
pretrain-lN4NbxTUZPU,25,female
pretrain-lO1P6lCNnyo,48,female
pretrain-lPmBmFBwdec,36,female
pretrain-lPtPG2lAmm4,44,female
pretrain-lQDxasFKQCA,40,female
pretrain-lQflBowgVB4,58,female
pretrain-lRAeIrv4TEE,37,male
pretrain-lSMnR9SlQx8,32,female
pretrain-lSYy6poJ2zs,48,male
pretrain-lSiQSNSwgMM,30,child
pretrain-lU1ISu1LOv4,61,male
pretrain-lUHy84tSDrA,27,female
pretrain-lUO0xDSJQVI,38,male
pretrain-lUaSg8ZNswU,33,female
pretrain-lV3trdyDdHE,38,female
pretrain-lVQ3KUTHDe0,32,female
pretrain-lVwBFWmgIDI,28,female
pretrain-lWnrS99DNeE,45,male
pretrain-lXNE4MD2X2w,37,female
pretrain-lXQ4HSMp1OA,39,female
pretrain-lYdk1NK9Sr0,60,male
pretrain-lbBDoFp2HIQ,36,female
pretrain-lbIh6yngKHo,36,male
pretrain-lbfhz7u0qyI,43,male
pretrain-lbnVu3AtS0o,-1,-1
pretrain-lcSL2yN39JM,54,male
pretrain-lcZyzcTS5GU,50,male
pretrain-ldhppc7GmZg,40,male
pretrain-lecXKKOFPuQ,56,male
pretrain-lfBpsV1Hwqs,32,female
pretrain-lfrG2bidW5g,60,male
pretrain-lfykytI3A6k,52,male
pretrain-lhP52caGW6s,43,male
pretrain-lhqYBhLh1IM,30,female
pretrain-ljqra3BcqWM,54,male
pretrain-lkVYV2P8dQE,47,female
pretrain-lkzoQuzlW4M,53,male
pretrain-llhT0BtSst0,37,male
pretrain-lnHXhYSeOJ0,32,female
pretrain-lnigGtrwAfs,43,female
pretrain-lnvkNGc6YYM,35,female
pretrain-lqSBVyou38s,40,male
pretrain-lqbLSUhhyPk,32,male
pretrain-lrYx7HaUlMY,61,male
pretrain-lrZ2DJzbYYo,35,male
pretrain-lrZZoCmSnME,32,male
pretrain-ltelQ3iKybU,38,male
pretrain-luFjmQJpPSU,61,female
pretrain-luiz913mWM8,25,female
pretrain-luoKOkTxOtU,55,male
pretrain-lv2SjZ6tIGg,36,female
pretrain-lv9QDjw8GJk,45,male
pretrain-lw3YTbubyjI,43,male
pretrain-lwL4hjhkid4,32,female
pretrain-lwVYaY39YbQ,36,female
pretrain-lwcvhh4pLjE,34,female
pretrain-lwz8KvS9NRA,28,female
pretrain-lxYFURQ7Ehw,56,male
pretrain-lxovD2LQVUQ,41,male
pretrain-lyRSK2CZIHQ,41,male
pretrain-lyu7v7nWzfo,32,male
pretrain-lzSkIDxbzGA,37,male
pretrain-m048uAa8L3k,63,male
pretrain-m0ZPM5I1tTg,47,female
pretrain-m1LeGwELv9o,37,female
pretrain-m2SLpM5uL5g,30,female
pretrain-m45SshJqOP4,62,female
pretrain-m4GQk4ufRKs,24,child
pretrain-m7C6aiZV9JE,32,female
pretrain-m7SuKQGPMSw,30,female
pretrain-mA1vshSuyQU,30,female
pretrain-mAAxykQH0Wo,48,female
pretrain-mAEqvn7B2Qg,40,male
pretrain-mArrNRWQEso,41,male
pretrain-mAvSoNUgMno,52,female
pretrain-mAw2JSJPJQ0,34,male
pretrain-mCZCokSu37w,47,female
pretrain-mDSuP2BsVy4,50,male
pretrain-mFnS7wG1qXw,40,male
